"","x","var","prob","mod","class","cat"
"4029",0.486486486486487,"x3",0.960666666666667,"rad","Threshold Cutoff","adapt"
"4030",0.486486486486487,"x3",1,"lin","Threshold Cutoff","adapt"
"4031",0.486486486486487,"x3",1,"pol","Threshold Cutoff","adapt"
"4032",0.486486486486487,"x3",1,"sig","Threshold Cutoff","adapt"
"4033",0.5,"x1",0.888,"rad","Pareto Distance","adapt"
"4034",0.5,"x1",0.942666666666667,"lin","Pareto Distance","adapt"
"4035",0.5,"x1",1,"pol","Pareto Distance","adapt"
"4036",0.5,"x1",1,"sig","Pareto Distance","adapt"
"4037",0.5,"x1",0,"rad","Utopia Distance","adapt"
"4038",0.5,"x1",0,"lin","Utopia Distance","adapt"
"4039",0.5,"x1",0,"pol","Utopia Distance","adapt"
"4040",0.5,"x1",0,"sig","Utopia Distance","adapt"
"4041",0.5,"x1",0.893333333333333,"rad","Threshold Cutoff","adapt"
"4042",0.5,"x1",0.998666666666667,"lin","Threshold Cutoff","adapt"
"4043",0.5,"x1",1,"pol","Threshold Cutoff","adapt"
"4044",0.5,"x1",1,"sig","Threshold Cutoff","adapt"
"4045",0.5,"x2",0.876666666666667,"rad","Pareto Distance","adapt"
"4046",0.5,"x2",0.866666666666667,"lin","Pareto Distance","adapt"
"4047",0.5,"x2",1,"pol","Pareto Distance","adapt"
"4048",0.5,"x2",1,"sig","Pareto Distance","adapt"
"4049",0.5,"x2",0,"rad","Utopia Distance","adapt"
"4050",0.5,"x2",0,"lin","Utopia Distance","adapt"
"4051",0.5,"x2",0,"pol","Utopia Distance","adapt"
"4052",0.5,"x2",0,"sig","Utopia Distance","adapt"
"4053",0.5,"x2",0.908,"rad","Threshold Cutoff","adapt"
"4054",0.5,"x2",0.982,"lin","Threshold Cutoff","adapt"
"4055",0.5,"x2",1,"pol","Threshold Cutoff","adapt"
"4056",0.5,"x2",1,"sig","Threshold Cutoff","adapt"
"4057",0.5,"x3",0.866666666666667,"rad","Pareto Distance","adapt"
"4058",0.5,"x3",1,"lin","Pareto Distance","adapt"
"4059",0.5,"x3",1,"pol","Pareto Distance","adapt"
"4060",0.5,"x3",1,"sig","Pareto Distance","adapt"
"4061",0.5,"x3",0,"rad","Utopia Distance","adapt"
"4062",0.5,"x3",0,"lin","Utopia Distance","adapt"
"4063",0.5,"x3",0,"pol","Utopia Distance","adapt"
"4064",0.5,"x3",0,"sig","Utopia Distance","adapt"
"4065",0.5,"x3",0.949333333333333,"rad","Threshold Cutoff","adapt"
"4066",0.5,"x3",1,"lin","Threshold Cutoff","adapt"
"4067",0.5,"x3",1,"pol","Threshold Cutoff","adapt"
"4068",0.5,"x3",1,"sig","Threshold Cutoff","adapt"
"4069",0.513513513513514,"x1",0.890666666666667,"rad","Pareto Distance","adapt"
"4070",0.513513513513514,"x1",0.944,"lin","Pareto Distance","adapt"
"4071",0.513513513513514,"x1",1,"pol","Pareto Distance","adapt"
"4072",0.513513513513514,"x1",1,"sig","Pareto Distance","adapt"
"4073",0.513513513513514,"x1",0,"rad","Utopia Distance","adapt"
"4074",0.513513513513514,"x1",0,"lin","Utopia Distance","adapt"
"4075",0.513513513513514,"x1",0,"pol","Utopia Distance","adapt"
"4076",0.513513513513514,"x1",0,"sig","Utopia Distance","adapt"
"4077",0.513513513513514,"x1",0.888666666666667,"rad","Threshold Cutoff","adapt"
"4078",0.513513513513514,"x1",1,"lin","Threshold Cutoff","adapt"
"4079",0.513513513513514,"x1",1,"pol","Threshold Cutoff","adapt"
"4080",0.513513513513514,"x1",1,"sig","Threshold Cutoff","adapt"
"4081",0.513513513513514,"x2",0.877333333333333,"rad","Pareto Distance","adapt"
"4082",0.513513513513514,"x2",0.87,"lin","Pareto Distance","adapt"
"4083",0.513513513513514,"x2",1,"pol","Pareto Distance","adapt"
"4084",0.513513513513514,"x2",1,"sig","Pareto Distance","adapt"
"4085",0.513513513513514,"x2",0,"rad","Utopia Distance","adapt"
"4086",0.513513513513514,"x2",0,"lin","Utopia Distance","adapt"
"4087",0.513513513513514,"x2",0,"pol","Utopia Distance","adapt"
"4088",0.513513513513514,"x2",0,"sig","Utopia Distance","adapt"
"4089",0.513513513513514,"x2",0.906,"rad","Threshold Cutoff","adapt"
"4090",0.513513513513514,"x2",0.976,"lin","Threshold Cutoff","adapt"
"4091",0.513513513513514,"x2",1,"pol","Threshold Cutoff","adapt"
"4092",0.513513513513514,"x2",1,"sig","Threshold Cutoff","adapt"
"4093",0.513513513513514,"x3",0.869333333333333,"rad","Pareto Distance","adapt"
"4094",0.513513513513514,"x3",1,"lin","Pareto Distance","adapt"
"4095",0.513513513513514,"x3",1,"pol","Pareto Distance","adapt"
"4096",0.513513513513514,"x3",1,"sig","Pareto Distance","adapt"
"4097",0.513513513513514,"x3",0,"rad","Utopia Distance","adapt"
"4098",0.513513513513514,"x3",0,"lin","Utopia Distance","adapt"
"4099",0.513513513513514,"x3",0,"pol","Utopia Distance","adapt"
"4100",0.513513513513514,"x3",0,"sig","Utopia Distance","adapt"
"4101",0.513513513513514,"x3",0.953333333333333,"rad","Threshold Cutoff","adapt"
"4102",0.513513513513514,"x3",1,"lin","Threshold Cutoff","adapt"
"4103",0.513513513513514,"x3",1,"pol","Threshold Cutoff","adapt"
"4104",0.513513513513514,"x3",1,"sig","Threshold Cutoff","adapt"
"4105",0.527027027027027,"x1",0.906,"rad","Pareto Distance","adapt"
"4106",0.527027027027027,"x1",0.964666666666667,"lin","Pareto Distance","adapt"
"4107",0.527027027027027,"x1",1,"pol","Pareto Distance","adapt"
"4108",0.527027027027027,"x1",1,"sig","Pareto Distance","adapt"
"4109",0.527027027027027,"x1",0,"rad","Utopia Distance","adapt"
"4110",0.527027027027027,"x1",0,"lin","Utopia Distance","adapt"
"4111",0.527027027027027,"x1",0,"pol","Utopia Distance","adapt"
"4112",0.527027027027027,"x1",0,"sig","Utopia Distance","adapt"
"4113",0.527027027027027,"x1",0.904666666666667,"rad","Threshold Cutoff","adapt"
"4114",0.527027027027027,"x1",1,"lin","Threshold Cutoff","adapt"
"4115",0.527027027027027,"x1",1,"pol","Threshold Cutoff","adapt"
"4116",0.527027027027027,"x1",1,"sig","Threshold Cutoff","adapt"
"4117",0.527027027027027,"x2",0.880666666666667,"rad","Pareto Distance","adapt"
"4118",0.527027027027027,"x2",0.866,"lin","Pareto Distance","adapt"
"4119",0.527027027027027,"x2",1,"pol","Pareto Distance","adapt"
"4120",0.527027027027027,"x2",1,"sig","Pareto Distance","adapt"
"4121",0.527027027027027,"x2",0,"rad","Utopia Distance","adapt"
"4122",0.527027027027027,"x2",0,"lin","Utopia Distance","adapt"
"4123",0.527027027027027,"x2",0,"pol","Utopia Distance","adapt"
"4124",0.527027027027027,"x2",0,"sig","Utopia Distance","adapt"
"4125",0.527027027027027,"x2",0.909333333333333,"rad","Threshold Cutoff","adapt"
"4126",0.527027027027027,"x2",0.973333333333333,"lin","Threshold Cutoff","adapt"
"4127",0.527027027027027,"x2",1,"pol","Threshold Cutoff","adapt"
"4128",0.527027027027027,"x2",1,"sig","Threshold Cutoff","adapt"
"4129",0.527027027027027,"x3",0.881333333333333,"rad","Pareto Distance","adapt"
"4130",0.527027027027027,"x3",1,"lin","Pareto Distance","adapt"
"4131",0.527027027027027,"x3",1,"pol","Pareto Distance","adapt"
"4132",0.527027027027027,"x3",1,"sig","Pareto Distance","adapt"
"4133",0.527027027027027,"x3",0,"rad","Utopia Distance","adapt"
"4134",0.527027027027027,"x3",0,"lin","Utopia Distance","adapt"
"4135",0.527027027027027,"x3",0,"pol","Utopia Distance","adapt"
"4136",0.527027027027027,"x3",0,"sig","Utopia Distance","adapt"
"4137",0.527027027027027,"x3",0.974,"rad","Threshold Cutoff","adapt"
"4138",0.527027027027027,"x3",1,"lin","Threshold Cutoff","adapt"
"4139",0.527027027027027,"x3",1,"pol","Threshold Cutoff","adapt"
"4140",0.527027027027027,"x3",1,"sig","Threshold Cutoff","adapt"
"4141",0.540540540540541,"x1",0.91,"rad","Pareto Distance","adapt"
"4142",0.540540540540541,"x1",0.968666666666667,"lin","Pareto Distance","adapt"
"4143",0.540540540540541,"x1",1,"pol","Pareto Distance","adapt"
"4144",0.540540540540541,"x1",1,"sig","Pareto Distance","adapt"
"4145",0.540540540540541,"x1",0,"rad","Utopia Distance","adapt"
"4146",0.540540540540541,"x1",0,"lin","Utopia Distance","adapt"
"4147",0.540540540540541,"x1",0,"pol","Utopia Distance","adapt"
"4148",0.540540540540541,"x1",0,"sig","Utopia Distance","adapt"
"4149",0.540540540540541,"x1",0.91,"rad","Threshold Cutoff","adapt"
"4150",0.540540540540541,"x1",0.999333333333333,"lin","Threshold Cutoff","adapt"
"4151",0.540540540540541,"x1",1,"pol","Threshold Cutoff","adapt"
"4152",0.540540540540541,"x1",1,"sig","Threshold Cutoff","adapt"
"4153",0.540540540540541,"x2",0.89,"rad","Pareto Distance","adapt"
"4154",0.540540540540541,"x2",0.881333333333333,"lin","Pareto Distance","adapt"
"4155",0.540540540540541,"x2",1,"pol","Pareto Distance","adapt"
"4156",0.540540540540541,"x2",1,"sig","Pareto Distance","adapt"
"4157",0.540540540540541,"x2",0,"rad","Utopia Distance","adapt"
"4158",0.540540540540541,"x2",0,"lin","Utopia Distance","adapt"
"4159",0.540540540540541,"x2",0,"pol","Utopia Distance","adapt"
"4160",0.540540540540541,"x2",0,"sig","Utopia Distance","adapt"
"4161",0.540540540540541,"x2",0.918,"rad","Threshold Cutoff","adapt"
"4162",0.540540540540541,"x2",0.987333333333333,"lin","Threshold Cutoff","adapt"
"4163",0.540540540540541,"x2",1,"pol","Threshold Cutoff","adapt"
"4164",0.540540540540541,"x2",1,"sig","Threshold Cutoff","adapt"
"4165",0.540540540540541,"x3",0.88,"rad","Pareto Distance","adapt"
"4166",0.540540540540541,"x3",1,"lin","Pareto Distance","adapt"
"4167",0.540540540540541,"x3",1,"pol","Pareto Distance","adapt"
"4168",0.540540540540541,"x3",1,"sig","Pareto Distance","adapt"
"4169",0.540540540540541,"x3",0,"rad","Utopia Distance","adapt"
"4170",0.540540540540541,"x3",0,"lin","Utopia Distance","adapt"
"4171",0.540540540540541,"x3",0,"pol","Utopia Distance","adapt"
"4172",0.540540540540541,"x3",0,"sig","Utopia Distance","adapt"
"4173",0.540540540540541,"x3",0.963333333333333,"rad","Threshold Cutoff","adapt"
"4174",0.540540540540541,"x3",1,"lin","Threshold Cutoff","adapt"
"4175",0.540540540540541,"x3",1,"pol","Threshold Cutoff","adapt"
"4176",0.540540540540541,"x3",1,"sig","Threshold Cutoff","adapt"
"4177",0.554054054054054,"x1",0.912666666666667,"rad","Pareto Distance","adapt"
"4178",0.554054054054054,"x1",0.975333333333333,"lin","Pareto Distance","adapt"
"4179",0.554054054054054,"x1",1,"pol","Pareto Distance","adapt"
"4180",0.554054054054054,"x1",1,"sig","Pareto Distance","adapt"
"4181",0.554054054054054,"x1",0,"rad","Utopia Distance","adapt"
"4182",0.554054054054054,"x1",0,"lin","Utopia Distance","adapt"
"4183",0.554054054054054,"x1",0,"pol","Utopia Distance","adapt"
"4184",0.554054054054054,"x1",0,"sig","Utopia Distance","adapt"
"4185",0.554054054054054,"x1",0.914,"rad","Threshold Cutoff","adapt"
"4186",0.554054054054054,"x1",1,"lin","Threshold Cutoff","adapt"
"4187",0.554054054054054,"x1",1,"pol","Threshold Cutoff","adapt"
"4188",0.554054054054054,"x1",1,"sig","Threshold Cutoff","adapt"
"4189",0.554054054054054,"x2",0.876666666666667,"rad","Pareto Distance","adapt"
"4190",0.554054054054054,"x2",0.876,"lin","Pareto Distance","adapt"
"4191",0.554054054054054,"x2",1,"pol","Pareto Distance","adapt"
"4192",0.554054054054054,"x2",1,"sig","Pareto Distance","adapt"
"4193",0.554054054054054,"x2",0,"rad","Utopia Distance","adapt"
"4194",0.554054054054054,"x2",0,"lin","Utopia Distance","adapt"
"4195",0.554054054054054,"x2",0,"pol","Utopia Distance","adapt"
"4196",0.554054054054054,"x2",0,"sig","Utopia Distance","adapt"
"4197",0.554054054054054,"x2",0.914,"rad","Threshold Cutoff","adapt"
"4198",0.554054054054054,"x2",0.980666666666667,"lin","Threshold Cutoff","adapt"
"4199",0.554054054054054,"x2",1,"pol","Threshold Cutoff","adapt"
"4200",0.554054054054054,"x2",1,"sig","Threshold Cutoff","adapt"
"4201",0.554054054054054,"x3",0.887333333333333,"rad","Pareto Distance","adapt"
"4202",0.554054054054054,"x3",1,"lin","Pareto Distance","adapt"
"4203",0.554054054054054,"x3",1,"pol","Pareto Distance","adapt"
"4204",0.554054054054054,"x3",1,"sig","Pareto Distance","adapt"
"4205",0.554054054054054,"x3",0,"rad","Utopia Distance","adapt"
"4206",0.554054054054054,"x3",0,"lin","Utopia Distance","adapt"
"4207",0.554054054054054,"x3",0,"pol","Utopia Distance","adapt"
"4208",0.554054054054054,"x3",0,"sig","Utopia Distance","adapt"
"4209",0.554054054054054,"x3",0.969333333333333,"rad","Threshold Cutoff","adapt"
"4210",0.554054054054054,"x3",1,"lin","Threshold Cutoff","adapt"
"4211",0.554054054054054,"x3",1,"pol","Threshold Cutoff","adapt"
"4212",0.554054054054054,"x3",1,"sig","Threshold Cutoff","adapt"
"4213",0.567567567567568,"x1",0.918666666666667,"rad","Pareto Distance","adapt"
"4214",0.567567567567568,"x1",0.977333333333333,"lin","Pareto Distance","adapt"
"4215",0.567567567567568,"x1",1,"pol","Pareto Distance","adapt"
"4216",0.567567567567568,"x1",1,"sig","Pareto Distance","adapt"
"4217",0.567567567567568,"x1",0,"rad","Utopia Distance","adapt"
"4218",0.567567567567568,"x1",0,"lin","Utopia Distance","adapt"
"4219",0.567567567567568,"x1",0,"pol","Utopia Distance","adapt"
"4220",0.567567567567568,"x1",0,"sig","Utopia Distance","adapt"
"4221",0.567567567567568,"x1",0.914666666666667,"rad","Threshold Cutoff","adapt"
"4222",0.567567567567568,"x1",1,"lin","Threshold Cutoff","adapt"
"4223",0.567567567567568,"x1",1,"pol","Threshold Cutoff","adapt"
"4224",0.567567567567568,"x1",1,"sig","Threshold Cutoff","adapt"
"4225",0.567567567567568,"x2",0.868666666666667,"rad","Pareto Distance","adapt"
"4226",0.567567567567568,"x2",0.860666666666667,"lin","Pareto Distance","adapt"
"4227",0.567567567567568,"x2",1,"pol","Pareto Distance","adapt"
"4228",0.567567567567568,"x2",1,"sig","Pareto Distance","adapt"
"4229",0.567567567567568,"x2",0,"rad","Utopia Distance","adapt"
"4230",0.567567567567568,"x2",0,"lin","Utopia Distance","adapt"
"4231",0.567567567567568,"x2",0,"pol","Utopia Distance","adapt"
"4232",0.567567567567568,"x2",0,"sig","Utopia Distance","adapt"
"4233",0.567567567567568,"x2",0.905333333333333,"rad","Threshold Cutoff","adapt"
"4234",0.567567567567568,"x2",0.984666666666667,"lin","Threshold Cutoff","adapt"
"4235",0.567567567567568,"x2",1,"pol","Threshold Cutoff","adapt"
"4236",0.567567567567568,"x2",1,"sig","Threshold Cutoff","adapt"
"4237",0.567567567567568,"x3",0.913333333333333,"rad","Pareto Distance","adapt"
"4238",0.567567567567568,"x3",1,"lin","Pareto Distance","adapt"
"4239",0.567567567567568,"x3",1,"pol","Pareto Distance","adapt"
"4240",0.567567567567568,"x3",1,"sig","Pareto Distance","adapt"
"4241",0.567567567567568,"x3",0,"rad","Utopia Distance","adapt"
"4242",0.567567567567568,"x3",0,"lin","Utopia Distance","adapt"
"4243",0.567567567567568,"x3",0,"pol","Utopia Distance","adapt"
"4244",0.567567567567568,"x3",0,"sig","Utopia Distance","adapt"
"4245",0.567567567567568,"x3",0.976,"rad","Threshold Cutoff","adapt"
"4246",0.567567567567568,"x3",1,"lin","Threshold Cutoff","adapt"
"4247",0.567567567567568,"x3",1,"pol","Threshold Cutoff","adapt"
"4248",0.567567567567568,"x3",1,"sig","Threshold Cutoff","adapt"
"4249",0.581081081081081,"x1",0.915333333333333,"rad","Pareto Distance","adapt"
"4250",0.581081081081081,"x1",0.983333333333333,"lin","Pareto Distance","adapt"
"4251",0.581081081081081,"x1",1,"pol","Pareto Distance","adapt"
"4252",0.581081081081081,"x1",1,"sig","Pareto Distance","adapt"
"4253",0.581081081081081,"x1",0,"rad","Utopia Distance","adapt"
"4254",0.581081081081081,"x1",0,"lin","Utopia Distance","adapt"
"4255",0.581081081081081,"x1",0,"pol","Utopia Distance","adapt"
"4256",0.581081081081081,"x1",0,"sig","Utopia Distance","adapt"
"4257",0.581081081081081,"x1",0.904,"rad","Threshold Cutoff","adapt"
"4258",0.581081081081081,"x1",1,"lin","Threshold Cutoff","adapt"
"4259",0.581081081081081,"x1",1,"pol","Threshold Cutoff","adapt"
"4260",0.581081081081081,"x1",1,"sig","Threshold Cutoff","adapt"
"4261",0.581081081081081,"x2",0.859333333333333,"rad","Pareto Distance","adapt"
"4262",0.581081081081081,"x2",0.856,"lin","Pareto Distance","adapt"
"4263",0.581081081081081,"x2",1,"pol","Pareto Distance","adapt"
"4264",0.581081081081081,"x2",1,"sig","Pareto Distance","adapt"
"4265",0.581081081081081,"x2",0,"rad","Utopia Distance","adapt"
"4266",0.581081081081081,"x2",0,"lin","Utopia Distance","adapt"
"4267",0.581081081081081,"x2",0,"pol","Utopia Distance","adapt"
"4268",0.581081081081081,"x2",0,"sig","Utopia Distance","adapt"
"4269",0.581081081081081,"x2",0.904666666666667,"rad","Threshold Cutoff","adapt"
"4270",0.581081081081081,"x2",0.983333333333333,"lin","Threshold Cutoff","adapt"
"4271",0.581081081081081,"x2",1,"pol","Threshold Cutoff","adapt"
"4272",0.581081081081081,"x2",1,"sig","Threshold Cutoff","adapt"
"4273",0.581081081081081,"x3",0.888,"rad","Pareto Distance","adapt"
"4274",0.581081081081081,"x3",1,"lin","Pareto Distance","adapt"
"4275",0.581081081081081,"x3",1,"pol","Pareto Distance","adapt"
"4276",0.581081081081081,"x3",1,"sig","Pareto Distance","adapt"
"4277",0.581081081081081,"x3",0,"rad","Utopia Distance","adapt"
"4278",0.581081081081081,"x3",0,"lin","Utopia Distance","adapt"
"4279",0.581081081081081,"x3",0,"pol","Utopia Distance","adapt"
"4280",0.581081081081081,"x3",0,"sig","Utopia Distance","adapt"
"4281",0.581081081081081,"x3",0.968,"rad","Threshold Cutoff","adapt"
"4282",0.581081081081081,"x3",1,"lin","Threshold Cutoff","adapt"
"4283",0.581081081081081,"x3",1,"pol","Threshold Cutoff","adapt"
"4284",0.581081081081081,"x3",1,"sig","Threshold Cutoff","adapt"
"4285",0.594594594594595,"x1",0.920666666666667,"rad","Pareto Distance","adapt"
"4286",0.594594594594595,"x1",0.991333333333333,"lin","Pareto Distance","adapt"
"4287",0.594594594594595,"x1",1,"pol","Pareto Distance","adapt"
"4288",0.594594594594595,"x1",1,"sig","Pareto Distance","adapt"
"4289",0.594594594594595,"x1",0,"rad","Utopia Distance","adapt"
"4290",0.594594594594595,"x1",0,"lin","Utopia Distance","adapt"
"4291",0.594594594594595,"x1",0,"pol","Utopia Distance","adapt"
"4292",0.594594594594595,"x1",0,"sig","Utopia Distance","adapt"
"4293",0.594594594594595,"x1",0.919333333333333,"rad","Threshold Cutoff","adapt"
"4294",0.594594594594595,"x1",1,"lin","Threshold Cutoff","adapt"
"4295",0.594594594594595,"x1",1,"pol","Threshold Cutoff","adapt"
"4296",0.594594594594595,"x1",1,"sig","Threshold Cutoff","adapt"
"4297",0.594594594594595,"x2",0.875333333333333,"rad","Pareto Distance","adapt"
"4298",0.594594594594595,"x2",0.872,"lin","Pareto Distance","adapt"
"4299",0.594594594594595,"x2",1,"pol","Pareto Distance","adapt"
"4300",0.594594594594595,"x2",1,"sig","Pareto Distance","adapt"
"4301",0.594594594594595,"x2",0,"rad","Utopia Distance","adapt"
"4302",0.594594594594595,"x2",0,"lin","Utopia Distance","adapt"
"4303",0.594594594594595,"x2",0,"pol","Utopia Distance","adapt"
"4304",0.594594594594595,"x2",0,"sig","Utopia Distance","adapt"
"4305",0.594594594594595,"x2",0.910666666666667,"rad","Threshold Cutoff","adapt"
"4306",0.594594594594595,"x2",0.980666666666667,"lin","Threshold Cutoff","adapt"
"4307",0.594594594594595,"x2",1,"pol","Threshold Cutoff","adapt"
"4308",0.594594594594595,"x2",1,"sig","Threshold Cutoff","adapt"
"4309",0.594594594594595,"x3",0.904666666666667,"rad","Pareto Distance","adapt"
"4310",0.594594594594595,"x3",1,"lin","Pareto Distance","adapt"
"4311",0.594594594594595,"x3",1,"pol","Pareto Distance","adapt"
"4312",0.594594594594595,"x3",1,"sig","Pareto Distance","adapt"
"4313",0.594594594594595,"x3",0,"rad","Utopia Distance","adapt"
"4314",0.594594594594595,"x3",0,"lin","Utopia Distance","adapt"
"4315",0.594594594594595,"x3",0,"pol","Utopia Distance","adapt"
"4316",0.594594594594595,"x3",0,"sig","Utopia Distance","adapt"
"4317",0.594594594594595,"x3",0.97,"rad","Threshold Cutoff","adapt"
"4318",0.594594594594595,"x3",1,"lin","Threshold Cutoff","adapt"
"4319",0.594594594594595,"x3",1,"pol","Threshold Cutoff","adapt"
"4320",0.594594594594595,"x3",1,"sig","Threshold Cutoff","adapt"
"4321",0.608108108108108,"x1",0.935333333333333,"rad","Pareto Distance","adapt"
"4322",0.608108108108108,"x1",0.992,"lin","Pareto Distance","adapt"
"4323",0.608108108108108,"x1",1,"pol","Pareto Distance","adapt"
"4324",0.608108108108108,"x1",1,"sig","Pareto Distance","adapt"
